Month,SKU_ID,Branch_ID,Demand,Inventory,Stockout_Flag,Holiday_Flag,Fuel_Cost_Index,Industrial_Index,Effective_Lead_Time
2024-03,10002,MUM01,289,239,1,0,1.17,114.32,6
2024-04,10002,MUM01,276,304,0,0,0.94,110.64,6
2024-05,10002,MUM01,285,272,1,0,1.04,114.14,6
2024-06,10002,MUM01,264,268,0,0,1.08,99.18,6
2024-07,10002,MUM01,281,218,1,0,0.92,110.35,6
2024-08,10002,MUM01,311,256,1,0,1.24,99.24,6
2024-09,10002,MUM01,298,341,0,0,1.25,99.31,6
2024-10,10002,MUM01,314,323,0,0,1.02,97.73,6
2024-11,10002,MUM01,320,296,1,1,1.03,107.9,6
2024-12,10002,MUM01,326,241,1,1,0.98,112.8,6
2025-01,10002,MUM01,304,218,1,0,0.92,97.23,6
2025-02,10002,MUM01,298,271,1,0,1.23,95.29,6
2025-03,10002,MUM01,304,228,1,0,0.91,97.49,6
2025-04,10002,MUM01,320,175,1,0,1.06,105.62,6
2025-05,10002,MUM01,324,268,1,0,1.09,114.27,6
2025-06,10002,MUM01,400,275,1,0,1.02,110.48,9
2025-07,10002,MUM01,381,321,1,0,1.29,97.51,9
2025-08,10002,MUM01,331,274,1,0,1.01,95.35,6
2025-09,10002,MUM01,346,241,1,0,1.11,101.96,6
2025-10,10002,MUM01,349,220,1,0,1.29,111.94,6
2025-11,10002,MUM01,349,291,1,1,1.08,102.96,6
2025-12,10002,MUM01,341,261,1,1,0.99,99.93,6
2023-01,10002,DEL01,208,235,0,0,1.17,106.64,6
2023-02,10002,DEL01,239,252,0,0,1.16,106.23,6
2023-03,10002,DEL01,213,259,0,0,1.19,107.39,6
2023-04,10002,DEL01,211,204,1,0,1.29,105.55,6
2023-05,10002,DEL01,237,255,0,0,1.28,101.75,6
2023-06,10002,DEL01,231,298,0,0,0.92,108.8,6
2023-07,10002,DEL01,235,243,0,0,1.1,99.61,6
2023-08,10002,DEL01,232,217,1,0,1.02,110.22,6
2023-09,10002,DEL01,240,231,1,0,1.28,107.42,6
2023-10,10002,DEL01,225,243,0,0,1.08,106.22,6
2023-11,10002,DEL01,240,276,0,1,1.26,108.49,6
2023-12,10002,DEL01,220,257,0,1,1.16,97.18,6
2024-01,10002,DEL01,246,316,0,0,1.06,114.06,6
2024-02,10002,DEL01,233,241,0,0,1.08,113.39,6
2024-03,10002,DEL01,246,216,1,0,0.91,95.28,6
2024-04,10002,DEL01,259,263,0,0,1.04,108.97,6
2024-05,10002,DEL01,262,232,1,0,1.29,102.86,6
2024-06,10002,DEL01,263,255,1,0,1.02,99.64,6
2024-07,10002,DEL01,276,229,1,0,1.28,110.27,6
2024-08,10002,DEL01,267,273,0,0,1.23,110.69,6
2024-09,10002,DEL01,276,162,1,0,1.22,95.92,6
2024-10,10002,DEL01,264,253,1,0,1.11,111.17,6
2024-11,10002,DEL01,263,208,1,1,1.06,112.89,6
2024-12,10002,DEL01,274,258,1,1,1.11,104.63,6
2025-01,10002,DEL01,270,245,1,0,0.91,96.15,6
2025-02,10002,DEL01,262,222,1,0,1.15,114.85,6
2025-03,10002,DEL01,295,169,1,0,1.07,111.95,6
2025-04,10002,DEL01,290,260,1,0,0.99,114.13,6
2025-05,10002,DEL01,292,206,1,0,0.99,103.63,6
2025-06,10002,DEL01,339,296,1,0,1.07,101.53,9
2025-07,10002,DEL01,334,243,1,0,1.07,113.08,9
2025-08,10002,DEL01,292,275,1,0,1.21,111.46,6
2025-09,10002,DEL01,299,271,1,0,0.98,100.11,6
2025-10,10002,DEL01,308,180,1,0,0.91,107.72,6
2025-11,10002,DEL01,289,204,1,1,1.25,104.2,6
2025-12,10002,DEL01,299,279,1,1,1.23,105.31,6
2023-01,10002,KOL01,218,271,0,0,1.07,95.75,6
2023-02,10002,KOL01,242,243,0,0,0.9,103.33,6
2023-03,10002,KOL01,235,261,0,0,1.29,99.52,6
2023-04,10002,KOL01,234,222,1,0,0.99,95.03,6
2023-05,10002,KOL01,254,219,1,0,1.2,111.97,6
2023-06,10002,KOL01,233,236,0,0,1.03,109.25,6
2023-07,10002,KOL01,248,276,0,0,1.05,113.04,6
2023-08,10002,KOL01,250,309,0,0,1.14,108.22,6
2023-09,10002,KOL01,260,231,1,0,1.18,98.35,6
2023-10,10002,KOL01,266,309,0,0,1.28,95.85,6
2023-11,10002,KOL01,271,207,1,1,1.02,109.29,6
2023-12,10002,KOL01,263,268,0,1,1.11,105.18,6
2024-01,10002,KOL01,276,253,1,0,1.23,108.94,6
2024-02,10002,KOL01,270,322,0,0,1.27,108.89,6
2024-03,10002,KOL01,282,274,1,0,1.01,111.14,6
2024-04,10002,KOL01,273,221,1,0,1.03,114.57,6
2024-05,10002,KOL01,286,287,0,0,1.19,106.24,6
2024-06,10002,KOL01,284,283,1,0,1.05,98.26,6
2024-07,10002,KOL01,294,289,1,0,1.05,95.5,6
2024-08,10002,KOL01,275,247,1,0,1.18,111.34,6
2024-09,10002,KOL01,298,261,1,0,0.92,105.1,6
2024-10,10002,KOL01,302,274,1,0,0.97,111.0,6
2024-11,10002,KOL01,277,298,0,1,0.95,112.31,6
2024-12,10002,KOL01,296,229,1,1,1.02,112.43,6
2025-01,10002,KOL01,315,281,1,0,1.0,107.5,6
2025-02,10002,KOL01,319,269,1,0,1.26,95.24,6
2025-03,10002,KOL01,306,265,1,0,1.12,100.75,6
2025-04,10002,KOL01,302,212,1,0,1.15,101.68,6
2025-05,10002,KOL01,309,313,0,0,0.93,110.68,6
2025-06,10002,KOL01,360,200,1,0,1.17,101.65,9
2025-07,10002,KOL01,367,240,1,0,1.28,107.83,9
2025-08,10002,KOL01,335,310,1,0,0.98,103.37,6
2025-09,10002,KOL01,322,269,1,0,1.01,100.53,6
2025-10,10002,KOL01,333,258,1,0,0.93,105.37,6
2025-11,10002,KOL01,330,227,1,1,1.2,109.09,6
2025-12,10002,KOL01,317,227,1,1,1.06,100.29,6
2023-01,10002,AMD01,86,80,1,0,1.15,105.99,6
2023-02,10002,AMD01,62,91,0,0,1.14,98.44,6
2023-03,10002,AMD01,88,54,1,0,1.08,96.84,6
2023-04,10002,AMD01,92,103,0,0,1.18,102.47,6
2023-05,10002,AMD01,56,151,0,0,1.17,106.67,6
2023-06,10002,AMD01,57,82,0,0,0.9,98.48,6
2023-07,10002,AMD01,73,41,1,0,1.14,99.26,6
2023-08,10002,AMD01,81,121,0,0,1.05,96.01,6
2023-09,10002,AMD01,62,130,0,0,1.27,105.84,6
2023-10,10002,AMD01,84,127,0,0,1.2,99.29,6
2023-11,10002,AMD01,77,150,0,1,1.2,101.54,6
2023-12,10002,AMD01,82,86,0,1,1.23,105.25,6
2024-01,10002,AMD01,82,23,1,0,1.17,109.02,6
2024-02,10002,AMD01,86,36,1,0,1.23,96.0,6
2024-03,10002,AMD01,71,20,1,0,0.99,106.94,6
2024-04,10002,AMD01,64,121,0,0,1.03,112.7,6
2024-05,10002,AMD01,81,20,1,0,1.01,110.74,6
2024-06,10002,AMD01,86,20,1,0,1.0,114.75,6
2024-07,10002,AMD01,94,50,1,0,1.07,99.12,6
2024-08,10002,AMD01,79,113,0,0,1.25,113.31,6
2024-09,10002,AMD01,81,124,0,0,1.25,107.76,6
2024-10,10002,AMD01,86,120,0,0,1.11,97.89,6
2024-11,10002,AMD01,83,125,0,1,1.1,110.7,6
2024-12,10002,AMD01,75,91,0,1,1.14,103.15,6
2025-01,10002,AMD01,84,75,1,0,0.98,100.62,6
2025-02,10002,AMD01,97,70,1,0,0.94,105.33,6
2025-03,10002,AMD01,99,109,0,0,1.23,103.92,6
2025-04,10002,AMD01,90,103,0,0,1.12,100.1,6
2025-05,10002,AMD01,89,81,1,0,1.25,111.56,6
2025-06,10002,AMD01,114,56,1,0,1.21,107.64,9
2025-07,10002,AMD01,92,49,1,0,0.99,101.37,9
2025-08,10002,AMD01,90,112,0,0,1.11,110.89,6
2025-09,10002,AMD01,92,104,0,0,1.08,103.29,6
2025-10,10002,AMD01,73,39,1,0,1.19,102.7,6
2025-11,10002,AMD01,70,61,1,1,1.2,112.26,6
2025-12,10002,AMD01,113,82,1,1,1.02,105.83,6
2023-01,10003,BLR01,204,159,1,0,0.94,99.45,13
2023-02,10003,BLR01,262,219,1,0,1.0,96.15,13
2023-03,10003,BLR01,224,184,1,0,0.99,114.2,13
2023-04,10003,BLR01,245,277,0,0,1.07,103.58,13
2023-05,10003,BLR01,235,217,1,0,1.18,98.43,13
2023-06,10003,BLR01,153,204,0,0,1.25,107.63,13
2023-07,10003,BLR01,145,206,0,0,1.14,97.34,13
2023-08,10003,BLR01,126,189,0,0,1.18,99.13,13
2023-09,10003,BLR01,140,195,0,0,0.98,105.16,13
2023-10,10003,BLR01,133,202,0,0,1.22,96.38,13
2023-11,10003,BLR01,189,165,1,1,1.15,108.77,13
2023-12,10003,BLR01,188,265,0,1,1.23,111.43,13
2024-01,10003,BLR01,212,246,0,0,1.03,110.83,13
2024-02,10003,BLR01,217,196,1,0,1.24,112.65,13
2024-03,10003,BLR01,231,201,1,0,1.06,111.07,13
2024-04,10003,BLR01,233,206,1,0,0.93,112.55,13
2024-05,10003,BLR01,223,125,1,0,1.29,96.33,13
2024-06,10003,BLR01,178,211,0,0,1.05,111.08,13
2024-07,10003,BLR01,135,225,0,0,0.99,102.01,13
2024-08,10003,BLR01,129,197,0,0,1.05,104.28,13
2024-09,10003,BLR01,140,248,0,0,1.18,95.17,13
2024-10,10003,BLR01,145,164,0,0,1.09,95.11,13
2024-11,10003,BLR01,164,227,0,1,1.12,96.33,13
2024-12,10003,BLR01,190,254,0,1,1.21,110.03,13
2025-01,10003,BLR01,214,253,0,0,0.96,108.42,13
2025-02,10003,BLR01,250,228,1,0,0.97,98.9,13
2025-03,10003,BLR01,244,220,1,0,1.26,110.17,13
2025-04,10003,BLR01,253,241,1,0,1.26,106.58,13
2025-05,10003,BLR01,200,217,0,0,1.09,109.33,13
2025-06,10003,BLR01,201,181,1,0,1.03,99.83,16
2025-07,10003,BLR01,176,154,1,0,1.26,105.14,16
2025-08,10003,BLR01,126,257,0,0,1.23,108.19,13
2025-09,10003,BLR01,122,233,0,0,1.18,100.28,13
2025-10,10003,BLR01,139,223,0,0,1.03,100.39,13
2025-11,10003,BLR01,164,170,0,1,0.99,106.91,13
2025-12,10003,BLR01,195,160,1,1,1.23,110.56,13
2023-01,10003,HYD01,103,119,0,0,0.96,99.34,13
2023-02,10003,HYD01,83,81,1,0,1.07,112.77,13
2023-03,10003,HYD01,112,129,0,0,1.24,110.68,13
2023-04,10003,HYD01,87,79,1,0,1.11,109.72,13
2023-05,10003,HYD01,117,65,1,0,0.94,109.96,13
2023-06,10003,HYD01,89,122,0,0,1.29,111.53,13
2023-07,10003,HYD01,77,127,0,0,0.9,104.32,13
2023-08,10003,HYD01,40,113,0,0,1.03,114.22,13
2023-09,10003,HYD01,55,89,0,0,0.93,101.24,13
2023-10,10003,HYD01,64,107,0,0,1.02,97.65,13
2023-11,10003,HYD01,67,90,0,1,1.28,103.3,13
2023-12,10003,HYD01,62,39,1,1,0.93,107.77,13
2024-01,10003,HYD01,105,131,0,0,0.96,106.58,13
2024-02,10003,HYD01,116,97,1,0,1.05,102.43,13
2024-03,10003,HYD01,125,137,0,0,1.09,103.86,13
2024-04,10003,HYD01,117,90,1,0,1.08,113.8,13
2024-05,10003,HYD01,102,90,1,0,1.23,102.25,13
2024-06,10003,HYD01,84,113,0,0,0.92,107.89,13
2024-07,10003,HYD01,89,103,0,0,1.22,103.28,13
2024-08,10003,HYD01,45,168,0,0,1.28,96.21,13
2024-09,10003,HYD01,55,46,1,0,1.08,108.71,13
2024-10,10003,HYD01,64,115,0,0,1.28,112.63,13
2024-11,10003,HYD01,84,101,0,1,1.16,96.57,13
2024-12,10003,HYD01,77,99,0,1,1.14,109.05,13
2025-01,10003,HYD01,97,116,0,0,1.0,108.81,13
2025-02,10003,HYD01,104,180,0,0,1.29,108.67,13
2025-03,10003,HYD01,121,73,1,0,1.25,97.5,13
2025-04,10003,HYD01,96,68,1,0,1.18,107.06,13
2025-05,10003,HYD01,101,96,1,0,1.21,97.56,13
2025-06,10003,HYD01,83,22,1,0,1.06,108.39,16
2025-07,10003,HYD01,76,113,0,0,1.12,110.79,16
2025-08,10003,HYD01,46,80,0,0,1.09,96.1,13
2025-09,10003,HYD01,72,20,1,0,1.29,98.32,13
2025-10,10003,HYD01,56,73,0,0,1.15,99.39,13
2025-11,10003,HYD01,53,45,1,1,1.02,114.51,13
2025-12,10003,HYD01,92,143,0,1,0.96,104.57,13
2023-01,10003,CHN01,65,77,0,0,1.15,100.47,13
2023-02,10003,CHN01,77,75,1,0,1.08,101.13,13
2023-03,10003,CHN01,75,20,1,0,1.19,106.49,13
2023-04,10003,CHN01,100,100,0,0,1.24,101.28,13
2023-05,10003,CHN01,94,81,1,0,1.3,112.79,13
2023-06,10003,CHN01,55,58,0,0,1.1,109.83,13
2023-07,10003,CHN01,19,24,0,0,1.24,102.23,13
2023-08,10003,CHN01,48,113,0,0,1.03,104.08,13
2023-09,10003,CHN01,42,88,0,0,0.98,114.03,13
2023-10,10003,CHN01,54,32,1,0,1.13,104.79,13
2023-11,10003,CHN01,44,99,0,1,1.12,102.44,13
2023-12,10003,CHN01,58,90,0,1,1.13,98.71,13
2024-01,10003,CHN01,68,51,1,0,0.97,111.51,13
2024-02,10003,CHN01,91,69,1,0,1.29,106.43,13
2024-03,10003,CHN01,85,41,1,0,1.22,102.35,13
2024-04,10003,CHN01,88,46,1,0,1.24,110.92,13
2024-05,10003,CHN01,86,42,1,0,0.99,99.36,13
2024-06,10003,CHN01,65,95,0,0,1.01,95.01,13
2024-07,10003,CHN01,62,89,0,0,1.15,110.01,13
2024-08,10003,CHN01,49,34,1,0,1.04,96.88,13
2024-09,10003,CHN01,58,75,0,0,0.92,100.83,13
2024-10,10003,CHN01,43,50,0,0,1.26,104.36,13
2024-11,10003,CHN01,78,69,1,1,0.96,104.75,13
2024-12,10003,CHN01,92,27,1,1,1.3,110.39,13
2025-01,10003,CHN01,93,63,1,0,0.97,95.61,13
2025-02,10003,CHN01,80,37,1,0,1.1,107.3,13
2025-03,10003,CHN01,90,107,0,0,1.1,96.0,13
2025-04,10003,CHN01,88,58,1,0,1.08,111.78,13
2025-05,10003,CHN01,61,65,0,0,0.92,109.49,13
2025-06,10003,CHN01,83,45,1,0,1.01,98.47,16
2025-07,10003,CHN01,84,59,1,0,1.06,110.02,16
2025-08,10003,CHN01,55,60,0,0,0.99,108.55,13
2025-09,10003,CHN01,57,80,0,0,1.05,96.32,13
2025-10,10003,CHN01,69,81,0,0,0.99,101.9,13
2025-11,10003,CHN01,65,83,0,1,1.01,107.23,13
2025-12,10003,CHN01,55,116,0,1,1.24,113.94,13
2023-01,10003,PUN01,174,195,0,0,1.27,101.8,13
2023-02,10003,PUN01,243,174,1,0,1.12,101.94,13
2023-03,10003,PUN01,243,181,1,0,1.01,97.85,13
2023-04,10003,PUN01,229,175,1,0,0.94,114.83,13
2023-05,10003,PUN01,204,192,1,0,1.28,104.06,13
2023-06,10003,PUN01,168,176,0,0,1.0,109.2,13
2023-07,10003,PUN01,137,147,0,0,1.08,113.26,13
2023-08,10003,PUN01,113,221,0,0,0.97,100.89,13
2023-09,10003,PUN01,119,243,0,0,1.25,99.99,13
2023-10,10003,PUN01,138,207,0,0,1.04,110.15,13
2023-11,10003,PUN01,135,154,0,1,0.94,103.8,13
2023-12,10003,PUN01,176,194,0,1,1.14,112.26,13
2024-01,10003,PUN01,195,206,0,0,1.09,97.34,13
2024-02,10003,PUN01,223,196,1,0,0.95,109.68,13
2024-03,10003,PUN01,240,255,0,0,1.06,102.1,13
2024-04,10003,PUN01,220,182,1,0,0.94,112.46,13
2024-05,10003,PUN01,223,199,1,0,1.06,106.21,13
2024-06,10003,PUN01,184,166,1,0,0.94,96.51,13
2024-07,10003,PUN01,139,183,0,0,1.13,99.53,13
2024-08,10003,PUN01,131,201,0,0,1.18,107.34,13
2024-09,10003,PUN01,117,208,0,0,1.25,110.79,13
2024-10,10003,PUN01,134,247,0,0,1.0,103.47,13
2024-11,10003,PUN01,140,218,0,1,0.96,97.31,13
2024-12,10003,PUN01,174,175,0,1,0.99,114.79,13
2025-01,10003,PUN01,187,199,0,0,1.18,112.95,13
2025-02,10003,PUN01,216,197,1,0,1.26,110.88,13
2025-03,10003,PUN01,212,198,1,0,1.23,102.17,13
2025-04,10003,PUN01,221,221,0,0,0.97,97.79,13
2025-05,10003,PUN01,218,207,1,0,1.21,100.52,13
2025-06,10003,PUN01,193,199,0,0,1.07,107.03,16
2025-07,10003,PUN01,168,206,0,0,1.0,108.08,16
2025-08,10003,PUN01,110,230,0,0,1.27,111.9,13
2025-09,10003,PUN01,113,165,0,0,1.1,110.47,13
2025-10,10003,PUN01,130,185,0,0,1.16,99.63,13
2025-11,10003,PUN01,153,197,0,1,0.92,101.39,13
2025-12,10003,PUN01,185,186,0,1,1.28,103.88,13
2023-01,10003,MUM01,277,215,1,0,1.16,96.4,13
2023-02,10003,MUM01,267,231,1,0,0.96,111.55,13
2023-03,10003,MUM01,289,227,1,0,0.97,112.59,13
2023-04,10003,MUM01,263,257,1,0,1.1,109.63,13
2023-05,10003,MUM01,259,270,0,0,1.15,103.06,13
2023-06,10003,MUM01,225,302,0,0,1.17,103.57,13
2023-07,10003,MUM01,199,265,0,0,0.96,111.66,13
2023-08,10003,MUM01,179,250,0,0,1.07,102.58,13
2023-09,10003,MUM01,154,256,0,0,1.24,104.68,13
2023-10,10003,MUM01,142,250,0,0,1.13,101.5,13
2023-11,10003,MUM01,188,260,0,1,1.19,101.92,13
2023-12,10003,MUM01,236,266,0,1,1.28,103.0,13
2024-01,10003,MUM01,248,275,0,0,1.3,95.52,13
2024-02,10003,MUM01,301,283,1,0,1.18,97.41,13
2024-03,10003,MUM01,274,265,1,0,1.02,105.93,13
2024-04,10003,MUM01,267,235,1,0,0.97,103.36,13
2024-05,10003,MUM01,261,254,1,0,0.93,102.86,13
2024-06,10003,MUM01,236,303,0,0,0.97,99.68,13
2024-07,10003,MUM01,195,233,0,0,1.27,103.39,13
2024-08,10003,MUM01,142,291,0,0,0.91,106.67,13
2024-09,10003,MUM01,155,244,0,0,1.14,102.95,13
2024-10,10003,MUM01,166,261,0,0,1.01,109.19,13
2024-11,10003,MUM01,195,236,0,1,1.05,106.0,13
2024-12,10003,MUM01,222,224,0,1,1.23,111.11,13
2025-01,10003,MUM01,248,220,1,0,1.23,113.61,13
2025-02,10003,MUM01,280,214,1,0,1.03,112.41,13
2025-03,10003,MUM01,255,232,1,0,1.03,102.89,13
2025-04,10003,MUM01,266,249,1,0,1.13,111.11,13
2025-05,10003,MUM01,249,261,0,0,0.96,100.36,13
2025-06,10003,MUM01,241,184,1,0,1.17,96.13,16
2025-07,10003,MUM01,217,231,0,0,1.18,98.87,16
2025-08,10003,MUM01,149,272,0,0,1.25,112.91,13
2025-09,10003,MUM01,144,219,0,0,1.06,99.81,13
2025-10,10003,MUM01,177,263,0,0,1.17,111.49,13
2025-11,10003,MUM01,176,234,0,1,1.2,102.21,13
2025-12,10003,MUM01,209,277,0,1,0.93,114.85,13
2023-01,10003,DEL01,177,182,0,0,0.97,102.04,13
2023-02,10003,DEL01,208,238,0,0,1.16,114.7,13
2023-03,10003,DEL01,210,234,0,0,1.08,107.38,13
2023-04,10003,DEL01,208,255,0,0,1.16,95.47,13
2023-05,10003,DEL01,170,163,1,0,0.95,96.99,13
2023-06,10003,DEL01,172,267,0,0,1.0,104.42,13
2023-07,10003,DEL01,123,180,0,0,1.16,110.62,13
2023-08,10003,DEL01,128,227,0,0,1.1,96.22,13
2023-09,10003,DEL01,109,172,0,0,1.29,97.7,13
2023-10,10003,DEL01,110,169,0,0,0.91,104.28,13
2023-11,10003,DEL01,138,196,0,1,1.16,108.04,13
2023-12,10003,DEL01,174,137,1,1,0.98,97.44,13
2024-01,10003,DEL01,182,193,0,0,1.3,98.67,13
2024-02,10003,DEL01,189,241,0,0,0.95,95.56,13
2024-03,10003,DEL01,229,198,1,0,1.24,104.65,13
2024-04,10003,DEL01,216,220,0,0,1.19,104.85,13
2024-05,10003,DEL01,204,199,1,0,1.06,111.12,13
2024-06,10003,DEL01,151,193,0,0,0.91,102.26,13
2024-07,10003,DEL01,155,187,0,0,0.95,111.0,13
2024-08,10003,DEL01,133,206,0,0,1.3,107.11,13
2024-09,10003,DEL01,126,164,0,0,1.15,106.62,13
2024-10,10003,DEL01,132,153,0,0,0.93,113.49,13
2024-11,10003,DEL01,131,168,0,1,1.08,95.85,13
2024-12,10003,DEL01,173,192,0,1,1.23,97.55,13
2025-01,10003,DEL01,192,173,1,0,1.27,104.21,13
2025-02,10003,DEL01,184,181,1,0,1.26,107.9,13
2025-03,10003,DEL01,202,144,1,0,1.26,95.27,13
2025-04,10003,DEL01,215,115,1,0,0.96,96.84,13
2025-05,10003,DEL01,206,189,1,0,1.05,108.33,13
2025-06,10003,DEL01,184,97,1,0,0.96,96.62,16
2025-07,10003,DEL01,150,175,0,0,0.93,112.83,16
2025-08,10003,DEL01,99,168,0,0,1.09,101.37,13
2025-09,10003,DEL01,129,180,0,0,1.14,108.89,13
2025-10,10003,DEL01,138,155,0,0,1.17,97.39,13
2025-11,10003,DEL01,121,198,0,1,1.22,103.52,13
2025-12,10003,DEL01,173,220,0,1,1.21,101.15,13
2023-01,10003,KOL01,208,199,1,0,0.98,97.51,13
2023-02,10003,KOL01,245,165,1,0,1.12,96.72,13
2023-03,10003,KOL01,235,267,0,0,0.99,107.76,13
2023-04,10003,KOL01,238,186,1,0,1.0,101.16,13
2023-05,10003,KOL01,206,195,1,0,1.22,106.66,13
2023-06,10003,KOL01,160,235,0,0,1.16,104.32,13
2023-07,10003,KOL01,152,155,0,0,1.12,102.17,13
2023-08,10003,KOL01,121,182,0,0,1.21,109.04,13
2023-09,10003,KOL01,134,146,0,0,1.06,110.13,13
2023-10,10003,KOL01,99,146,0,0,1.27,100.02,13
2023-11,10003,KOL01,147,153,0,1,1.29,102.56,13
2023-12,10003,KOL01,168,170,0,1,1.1,98.24,13
2024-01,10003,KOL01,171,163,1,0,1.06,97.3,13
2024-02,10003,KOL01,212,221,0,0,1.05,108.19,13
2024-03,10003,KOL01,245,160,1,0,0.92,111.27,13
2024-04,10003,KOL01,216,205,1,0,1.28,98.03,13
2024-05,10003,KOL01,225,168,1,0,1.13,103.03,13
2024-06,10003,KOL01,160,174,0,0,1.06,98.25,13
2024-07,10003,KOL01,134,211,0,0,0.92,106.05,13
2024-08,10003,KOL01,138,196,0,0,1.13,101.91,13
2024-09,10003,KOL01,121,236,0,0,0.93,106.32,13
2024-10,10003,KOL01,123,215,0,0,1.02,97.87,13
2024-11,10003,KOL01,142,147,0,1,1.14,96.61,13
2024-12,10003,KOL01,184,198,0,1,0.93,104.54,13
2025-01,10003,KOL01,209,202,1,0,1.21,100.54,13
2025-02,10003,KOL01,221,159,1,0,0.92,103.11,13
2025-03,10003,KOL01,253,206,1,0,1.27,108.45,13
2025-04,10003,KOL01,231,184,1,0,1.28,95.44,13
2025-05,10003,KOL01,188,217,0,0,0.95,103.8,13
2025-06,10003,KOL01,178,241,0,0,0.92,106.99,16
2025-07,10003,KOL01,163,215,0,0,0.99,103.85,16
2025-08,10003,KOL01,130,229,0,0,1.04,111.0,13
2025-09,10003,KOL01,134,194,0,0,1.15,110.69,13
2025-10,10003,KOL01,108,248,0,0,1.28,105.82,13
2025-11,10003,KOL01,128,205,0,1,1.15,106.43,13
2025-12,10003,KOL01,187,206,0,1,1.11,99.54,13
2023-01,10003,AMD01,130,57,1,0,0.9,97.86,13
2023-02,10003,AMD01,113,136,0,0,1.14,102.7,13
2023-03,10003,AMD01,123,128,0,0,0.98,104.49,13
2023-04,10003,AMD01,136,204,0,0,1.3,99.04,13
2023-05,10003,AMD01,107,97,1,0,1.27,110.56,13
2023-06,10003,AMD01,66,155,0,0,1.03,106.78,13
2023-07,10003,AMD01,59,40,1,0,1.27,114.68,13
2023-08,10003,AMD01,80,134,0,0,1.17,98.32,13
2023-09,10003,AMD01,71,95,0,0,1.19,95.94,13
2023-10,10003,AMD01,84,66,1,0,0.97,96.11,13
2023-11,10003,AMD01,97,82,1,1,1.07,108.06,13
2023-12,10003,AMD01,94,110,0,1,1.3,95.83,13
2024-01,10003,AMD01,113,125,0,0,1.29,97.3,13
2024-02,10003,AMD01,108,106,1,0,0.92,107.35,13
2024-03,10003,AMD01,132,61,1,0,0.94,101.64,13
2024-04,10003,AMD01,120,158,0,0,1.15,107.95,13
2024-05,10003,AMD01,107,140,0,0,1.17,114.23,13
2024-06,10003,AMD01,97,169,0,0,1.15,109.79,13
2024-07,10003,AMD01,81,109,0,0,0.98,111.21,13
2024-08,10003,AMD01,84,76,1,0,1.05,105.44,13
2024-09,10003,AMD01,62,181,0,0,1.17,107.37,13
2024-10,10003,AMD01,65,111,0,0,1.15,110.38,13
2024-11,10003,AMD01,89,165,0,1,1.07,97.55,13
2024-12,10003,AMD01,77,69,1,1,1.02,109.62,13
2025-01,10003,AMD01,122,166,0,0,1.28,102.0,13
2025-02,10003,AMD01,132,65,1,0,0.98,101.3,13
2025-03,10003,AMD01,121,133,0,0,1.09,95.87,13
2025-04,10003,AMD01,111,151,0,0,1.2,103.25,13
2025-05,10003,AMD01,113,59,1,0,0.95,103.81,13
2025-06,10003,AMD01,121,99,1,0,0.92,108.88,16
2025-07,10003,AMD01,88,74,1,0,1.07,113.16,16
2025-08,10003,AMD01,69,101,0,0,1.03,97.09,13
2025-09,10003,AMD01,71,72,0,0,0.92,95.62,13
2025-10,10003,AMD01,62,156,0,0,0.95,100.07,13
2025-11,10003,AMD01,67,138,0,1,1.1,97.43,13
2025-12,10003,AMD01,78,136,0,1,1.15,111.17,13
2023-01,10004,BLR01,242,294,0,0,0.97,100.38,13
2023-02,10004,BLR01,238,239,0,0,1.02,106.1,13
2023-03,10004,BLR01,231,330,0,0,1.15,96.63,13
2023-04,10004,BLR01,235,268,0,0,1.01,103.01,13
2023-05,10004,BLR01,266,306,0,0,1.22,113.66,13
2023-06,10004,BLR01,254,300,0,0,1.13,108.26,13
2023-07,10004,BLR01,263,272,0,0,1.3,109.4,13
2023-08,10004,BLR01,268,252,1,0,0.92,99.62,13
2023-09,10004,BLR01,261,281,0,0,0.99,97.76,13
2023-10,10004,BLR01,267,305,0,0,1.17,99.78,13
2023-11,10004,BLR01,278,293,0,1,1.03,103.21,13
2023-12,10004,BLR01,278,272,1,1,1.02,110.64,13
2024-01,10004,BLR01,283,302,0,0,1.29,102.87,13
2024-02,10004,BLR01,282,236,1,0,1.19,106.5,13
2024-03,10004,BLR01,282,214,1,0,1.02,103.55,13
2024-04,10004,BLR01,297,292,1,0,0.99,103.11,13
2024-05,10004,BLR01,279,243,1,0,1.21,113.19,13
2024-06,10004,BLR01,304,241,1,0,1.26,111.92,13
2024-07,10004,BLR01,278,225,1,0,0.92,104.72,13
2024-08,10004,BLR01,293,249,1,0,1.03,111.18,13
2024-09,10004,BLR01,295,290,1,0,1.24,112.14,13
2024-10,10004,BLR01,296,280,1,0,1.18,113.9,13
2024-11,10004,BLR01,293,308,0,1,1.1,107.91,13
2024-12,10004,BLR01,297,266,1,1,1.02,111.05,13
2025-01,10004,BLR01,309,277,1,0,1.16,110.04,13
2025-02,10004,BLR01,321,250,1,0,0.95,109.1,13
2025-03,10004,BLR01,325,305,1,0,1.0,112.46,13
2025-04,10004,BLR01,317,328,0,0,1.24,102.67,13
2025-05,10004,BLR01,325,253,1,0,1.12,98.78,13
2025-06,10004,BLR01,375,328,1,0,1.14,104.22,16
2025-07,10004,BLR01,381,278,1,0,1.18,97.11,16
