Month,SKU_ID,Branch_ID,Demand,Inventory,Stockout_Flag,Holiday_Flag,Fuel_Cost_Index,Industrial_Index,Effective_Lead_Time,Category,ABC_Class,Supplier_ID,Unit_Price,Unit_Cost,Lead_Time,Supplier_Risk,Region,Warehouse_Capacity,Transport_Cost_Index,month_num,quarter,year,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,inventory_ratio,demand_growth_rate,Branch_ID_ENC,Prediction,Margin,Available_Inventory,Stockout_Penalty,Risk_Penalty,Transport_Penalty,Optimized_Allocation
2025-12-01,10010,HYD01,203,288,0,1,1.29,98.25,9,2,2,8,188.16,139.06,9,0.81,2,22000,1.05,12,4,2025,189.0,143.0,133.0,199.0,201.0,155.0,29.866369046136175,169.5,26.440499238856855,1.411764705882353,0.0740740740740741,4,202.52458,49.099999999999994,222.777038,12.274999999999999,8.100000000000001,2.1,202.52458
2025-12-01,10010,KOL01,102,103,0,1,1.1,95.81,9,2,2,8,188.16,139.06,9,0.81,0,20000,1.12,12,4,2025,87.0,116.0,102.0,117.0,143.0,101.66666666666669,14.502873278538113,109.16666666666669,12.416387021459483,1.0,0.1724137931034481,5,103.78785,49.099999999999994,114.16663500000001,12.274999999999999,8.100000000000001,2.24,103.78785
2025-12-01,10010,MUM01,140,117,1,1,0.9,101.48,9,2,2,8,188.16,139.06,9,0.81,3,28000,1.2,12,4,2025,98.0,104.0,88.0,167.0,153.0,96.66666666666669,8.082903768654832,118.33333333333331,28.64029795003309,0.8297872340425532,0.4285714285714286,6,144.93091,49.099999999999994,159.42400100000003,12.274999999999999,8.100000000000001,2.4,144.93091
2025-12-01,10010,PUN01,85,95,0,1,0.96,108.85,9,2,2,8,188.16,139.06,9,0.81,3,23000,1.02,12,4,2025,74.0,58.0,49.0,71.0,59.0,60.333333333333336,12.66227994214836,65.16666666666667,12.448560827126338,1.1046511627906976,0.1486486486486486,7,83.59967,49.099999999999994,91.95963700000001,12.274999999999999,8.100000000000001,2.04,83.59967
2025-12-01,10011,AMD01,109,124,0,1,1.22,99.51,13,3,2,11,141.35,85.56,13,0.54,3,19000,0.98,12,4,2025,106.0,77.0,67.0,125.0,137.0,83.33333333333333,20.25668613898468,96.0,25.282404948896747,1.1272727272727272,0.0283018867924529,0,110.386444,55.78999999999999,121.4250884,13.947499999999998,5.4,1.96,110.38644
2025-12-01,10011,BLR01,100,97,1,1,1.13,113.67,13,3,2,11,141.35,85.56,13,0.54,2,25000,1.0,12,4,2025,93.0,99.0,75.0,109.0,112.0,89.0,12.489995996796742,95.16666666666669,15.315569420255589,0.9603960396039604,0.075268817204301,1,99.74341,55.78999999999999,109.717751,13.947499999999998,5.4,2.0,99.74341
2025-12-01,10011,CHN01,158,136,1,1,0.91,99.34,13,3,2,11,141.35,85.56,13,0.54,2,21000,1.08,12,4,2025,120.0,127.0,121.0,178.0,149.0,122.66666666666669,3.78593889720006,131.16666666666666,27.8094708088209,0.8553459119496856,0.3166666666666666,2,160.67244,55.78999999999999,176.739684,13.947499999999998,5.4,2.16,160.67244
2025-12-01,10011,DEL01,127,127,0,1,1.26,105.47,13,3,2,11,141.35,85.56,13,0.54,1,30000,1.15,12,4,2025,103.0,104.0,104.0,135.0,106.0,103.66666666666669,0.5773502691883602,105.5,21.32369573971639,0.9921875,0.2330097087378639,3,126.195465,55.78999999999999,138.8150115,13.947499999999998,5.4,2.3,126.19547
2025-12-01,10011,HYD01,174,78,1,1,0.95,114.59,13,3,2,11,141.35,85.56,13,0.54,2,22000,1.05,12,4,2025,137.0,110.0,101.0,213.0,144.0,116.0,18.73499399519516,138.66666666666666,39.469819693870726,0.4457142857142857,0.2700729927007299,4,174.1387,55.78999999999999,191.55257,13.947499999999998,5.4,2.1,174.1387
2025-12-01,10011,KOL01,98,103,0,1,1.04,97.75,13,3,2,11,141.35,85.56,13,0.54,0,20000,1.12,12,4,2025,82.0,110.0,59.0,121.0,105.0,83.66666666666667,25.54081700598734,97.16666666666669,25.18266599601136,1.0404040404040404,0.1951219512195121,5,98.38411,55.78999999999999,108.22252100000001,13.947499999999998,5.4,2.24,98.38411
2025-12-01,10011,MUM01,203,255,0,1,1.05,112.77,13,3,2,11,141.35,85.56,13,0.54,3,28000,1.2,12,4,2025,168.0,167.0,167.0,241.0,201.0,167.33333333333334,0.5773502691890432,183.16666666666663,30.980101140355544,1.25,0.2083333333333332,6,201.75677,55.78999999999999,221.932447,13.947499999999998,5.4,2.4,201.75677
2025-12-01,10011,PUN01,214,274,0,1,1.06,107.04,13,3,2,11,141.35,85.56,13,0.54,3,23000,1.02,12,4,2025,181.0,137.0,152.0,226.0,205.0,156.66666666666666,22.368132093076856,171.83333333333334,31.54309221789573,1.2744186046511627,0.1823204419889503,7,213.25786,55.78999999999999,234.58364600000002,13.947499999999998,5.4,2.04,213.25786
2025-12-01,10012,AMD01,120,88,1,1,1.06,110.66,2,3,0,7,164.47,122.31,2,0.23,3,19000,0.98,12,4,2025,81.0,110.0,113.0,116.0,106.0,101.33333333333331,17.67295485574876,109.5,15.31992167081803,0.7272727272727273,0.4814814814814814,0,119.38162,42.16,131.319782,10.54,2.3000000000000003,1.96,119.38162
2025-12-01,10012,BLR01,149,122,1,1,1.16,102.12,2,3,0,7,164.47,122.31,2,0.23,2,25000,1.0,12,4,2025,157.0,163.0,173.0,197.0,168.0,164.33333333333334,8.082903768654718,173.33333333333334,13.721030087667344,0.8133333333333334,-0.0509554140127388,1,153.36934,42.16,168.706274,10.54,2.3000000000000003,2.0,153.36934
2025-12-01,10012,CHN01,335,240,1,1,0.95,111.86,2,3,0,7,164.47,122.31,2,0.23,2,21000,1.08,12,4,2025,346.0,329.0,328.0,367.0,327.0,334.3333333333333,10.11599393699568,347.8333333333333,17.94900182925724,0.7142857142857143,-0.0317919075144508,2,319.58893,42.16,351.54782300000005,10.54,2.3000000000000003,2.16,319.58893
2025-12-01,10012,DEL01,209,194,1,1,1.18,103.78,2,3,0,7,164.47,122.31,2,0.23,1,30000,1.15,12,4,2025,232.0,217.0,212.0,249.0,216.0,220.33333333333337,10.408329997330688,231.83333333333337,15.99270667106292,0.923809523809524,-0.0991379310344827,3,211.4306,42.16,232.57366000000002,10.54,2.3000000000000003,2.3,211.4306
2025-12-01,10012,HYD01,95,111,0,1,1.05,105.86,2,3,0,7,164.47,122.31,2,0.23,2,22000,1.05,12,4,2025,104.0,99.0,107.0,108.0,97.0,103.33333333333331,4.041451884327386,103.0,6.899275324264248,1.15625,-0.0865384615384615,4,95.09927,42.16,104.60919700000001,10.54,2.3000000000000003,2.1,95.09927
2025-12-01,10012,KOL01,117,154,0,1,1.21,113.47,2,3,0,7,164.47,122.31,2,0.23,0,20000,1.12,12,4,2025,120.0,99.0,103.0,129.0,117.0,107.33333333333331,11.150485789118491,119.0,17.262676501632054,1.305084745762712,-0.025,5,116.24417,42.16,127.868587,10.54,2.3000000000000003,2.24,116.24417
2025-12-01,10012,MUM01,316,266,1,1,0.91,101.8,2,3,0,7,164.47,122.31,2,0.23,3,28000,1.2,12,4,2025,316.0,325.0,298.0,335.0,281.0,313.0,13.747727084867533,320.6666666666667,19.263090786960248,0.8391167192429022,0.0,6,320.2619,42.16,352.28809000000007,10.54,2.3000000000000003,2.4,320.2619
2025-12-01,10012,PUN01,130,87,1,1,1.23,108.3,2,3,0,7,164.47,122.31,2,0.23,3,23000,1.02,12,4,2025,121.0,126.0,124.0,141.0,122.0,123.66666666666669,2.516611478423568,126.33333333333331,11.039323650779856,0.6641221374045801,0.0743801652892561,7,129.26602,42.16,142.192622,10.54,2.3000000000000003,2.04,129.26602
2025-12-01,10013,AMD01,135,170,0,1,0.93,110.11,2,5,0,2,214.07,124.16,2,0.6,3,19000,0.98,12,4,2025,151.0,138.0,152.0,165.0,161.0,147.0,7.810249675906634,154.33333333333334,11.500724614852174,1.25,-0.1059602649006622,0,136.36195,89.91,149.99814500000002,22.4775,6.0,1.96,136.36195
2025-12-01,10013,BLR01,182,301,0,1,1.21,103.06,2,5,0,2,214.07,124.16,2,0.6,2,25000,1.0,12,4,2025,188.0,157.0,168.0,193.0,205.0,171.0,15.716233645501736,182.83333333333337,16.388003742575485,1.644808743169399,-0.0319148936170212,1,181.90613,89.91,200.096743,22.4775,6.0,2.0,181.90613
2025-12-01,10013,CHN01,183,263,0,1,0.97,100.35,2,5,0,2,214.07,124.16,2,0.6,2,21000,1.08,12,4,2025,167.0,179.0,182.0,226.0,205.0,176.0,7.937253933193752,189.0,21.642550681470112,1.4293478260869563,0.095808383233533,2,182.33038,89.91,200.563418,22.4775,6.0,2.16,182.33038
2025-12-01,10013,DEL01,142,208,0,1,1.14,114.53,2,5,0,2,214.07,124.16,2,0.6,1,30000,1.15,12,4,2025,145.0,156.0,155.0,182.0,172.0,152.0,6.082762530298228,160.33333333333334,13.837148068394084,1.4545454545454546,-0.0206896551724138,3,144.49185,89.91,158.941035,22.4775,6.0,2.3,144.49185
2025-12-01,10013,HYD01,93,109,0,1,1.09,109.97,2,5,0,2,214.07,124.16,2,0.6,2,22000,1.05,12,4,2025,77.0,84.0,97.0,107.0,117.0,86.0,10.14889156509219,94.16666666666669,18.925291719460148,1.1595744680851063,0.2077922077922078,4,93.177216,89.91,102.49493760000001,22.4775,6.0,2.1,93.177216
2025-12-01,10013,KOL01,115,181,0,1,1.21,113.54,2,5,0,2,214.07,124.16,2,0.6,0,20000,1.12,12,4,2025,117.0,117.0,109.0,138.0,121.0,114.33333333333331,4.618802153516847,124.66666666666669,16.182294851678645,1.5603448275862069,-0.0170940170940171,5,115.46806,89.91,127.014866,22.4775,6.0,2.24,115.46806
2025-12-01,10013,MUM01,105,123,0,1,1.28,96.58,2,5,0,2,214.07,124.16,2,0.6,3,28000,1.2,12,4,2025,100.0,95.0,97.0,115.0,98.0,97.33333333333331,2.516611478423575,104.33333333333331,8.801515021101004,1.160377358490566,0.05,6,105.23355,89.91,115.756905,22.4775,6.0,2.4,105.23355
2025-12-01,10013,PUN01,140,218,0,1,1.17,108.35,2,5,0,2,214.07,124.16,2,0.6,3,23000,1.02,12,4,2025,129.0,133.0,130.0,165.0,145.0,130.66666666666666,2.0816659994661553,138.5,14.82902559172356,1.546099290780142,0.0852713178294573,7,139.21796,89.91,153.139756,22.4775,6.0,2.04,139.21796
2025-12-01,10014,AMD01,185,278,0,1,0.91,114.39,13,3,2,7,187.02,101.15,13,0.35,3,19000,0.98,12,4,2025,176.0,147.0,133.0,218.0,183.0,152.0,21.931712199461312,161.5,35.27463678055374,1.4946236559139785,0.0511363636363635,0,187.29213,85.87,206.021343,21.4675,3.5,1.96,187.29213
2025-12-01,10014,BLR01,220,241,0,1,1.14,107.3,13,3,2,7,187.02,101.15,13,0.35,2,25000,1.0,12,4,2025,180.0,158.0,154.0,228.0,212.0,164.0,14.00000000000002,181.16666666666663,29.12330109494229,1.090497737556561,0.2222222222222223,1,218.8359,85.87,240.71949000000004,21.4675,3.5,2.0,218.8359
2025-12-01,10014,CHN01,214,234,0,1,0.91,112.62,13,3,2,7,187.02,101.15,13,0.35,2,21000,1.08,12,4,2025,172.0,157.0,140.0,255.0,231.0,156.33333333333334,16.010413278030494,178.33333333333334,41.907835385124166,1.088372093023256,0.2441860465116279,2,214.00742,85.87,235.408162,21.4675,3.5,2.16,214.00742
2025-12-01,10014,DEL01,95,76,1,1,1.03,110.19,13,3,2,7,187.02,101.15,13,0.35,1,30000,1.15,12,4,2025,90.0,80.0,71.0,119.0,102.0,80.33333333333333,9.504384952922186,91.66666666666669,18.018509002319444,0.7916666666666666,0.0555555555555555,3,95.04171,85.87,104.54588100000001,21.4675,3.5,2.3,95.04171
2025-12-01,10014,HYD01,237,226,1,1,1.26,103.51,13,3,2,7,187.02,101.15,13,0.35,2,22000,1.05,12,4,2025,201.0,177.0,175.0,274.0,254.0,184.33333333333337,14.46835627614053,205.5,36.4129097985866,0.9495798319327732,0.1791044776119403,4,235.36188,85.87,258.898068,21.4675,3.5,2.1,235.36188
2025-12-01,10014,KOL01,152,186,0,1,1.09,102.12,13,3,2,7,187.02,101.15,13,0.35,0,20000,1.12,12,4,2025,116.0,117.0,103.0,194.0,164.0,112.0,7.810249675906749,137.66666666666666,33.33866624006834,1.2156862745098038,0.3103448275862068,5,150.88881,85.87,165.97769100000002,21.4675,3.5,2.24,150.88881
2025-12-01,10014,MUM01,210,244,0,1,1.2,110.3,13,3,2,7,187.02,101.15,13,0.35,3,28000,1.2,12,4,2025,184.0,146.0,133.0,234.0,203.0,154.33333333333334,26.50157228040128,177.5,38.33927490185484,1.1563981042654028,0.1413043478260869,6,211.74979,85.87,232.924769,21.4675,3.5,2.4,211.74979
2025-12-01,10014,PUN01,224,244,0,1,1.14,96.11,13,3,2,7,187.02,101.15,13,0.35,3,23000,1.02,12,4,2025,200.0,152.0,146.0,267.0,237.0,166.0,29.597297173897537,190.16666666666663,54.451507478367,1.0844444444444443,0.1200000000000001,7,220.12833,85.87,242.14116300000003,21.4675,3.5,2.04,220.12833
2025-12-01,10015,AMD01,280,259,1,1,1.02,100.9,9,5,0,11,80.05,53.54,9,0.3,3,19000,0.98,12,4,2025,295.0,286.0,268.0,310.0,236.0,283.0,13.747727084867526,286.3333333333333,20.38299945215819,0.9217081850533808,-0.0508474576271186,0,277.0559,26.509999999999998,304.76149000000004,6.6274999999999995,3.0,1.96,277.0559
2025-12-01,10015,BLR01,306,241,1,1,1.09,105.51,9,5,0,11,80.05,53.54,9,0.3,2,25000,1.0,12,4,2025,279.0,285.0,295.0,326.0,264.0,286.3333333333333,8.08290376865479,298.5,19.40876090841437,0.7850162866449512,0.096774193548387,1,311.92593,26.509999999999998,343.11852300000004,6.6274999999999995,3.0,2.0,311.92593
2025-12-01,10015,CHN01,89,109,0,1,0.99,97.08,9,5,0,11,80.05,53.54,9,0.3,2,21000,1.08,12,4,2025,107.0,117.0,97.0,130.0,79.0,107.0,9.999999999999991,110.5,13.09580085370888,1.211111111111111,-0.1682242990654205,2,88.45341,26.509999999999998,97.29875100000001,6.6274999999999995,3.0,2.16,88.45341
2025-12-01,10015,DEL01,310,230,1,1,1.27,108.38,9,5,0,11,80.05,53.54,9,0.3,1,30000,1.15,12,4,2025,295.0,300.0,314.0,341.0,275.0,303.0,9.848857801796068,313.1666666666667,22.283775861973194,0.7395498392282959,0.0508474576271187,3,313.33817,26.509999999999998,344.671987,6.6274999999999995,3.0,2.3,313.33817
2025-12-01,10015,HYD01,232,166,1,1,0.97,108.63,9,5,0,11,80.05,53.54,9,0.3,2,22000,1.05,12,4,2025,202.0,202.0,214.0,250.0,213.0,206.0,6.928203230275457,224.33333333333337,24.146773421446387,0.7124463519313304,0.1485148514851484,4,232.08772,26.509999999999998,255.296492,6.6274999999999995,3.0,2.1,232.08772
2025-12-01,10015,KOL01,117,44,1,1,1.15,97.43,9,5,0,11,80.05,53.54,9,0.3,0,20000,1.12,12,4,2025,94.0,135.0,127.0,119.0,128.0,118.66666666666669,21.733231083604053,124.33333333333331,16.31767957359955,0.3728813559322034,0.2446808510638298,5,120.08663,26.509999999999998,132.095293,6.6274999999999995,3.0,2.24,120.08663
2025-12-01,10015,MUM01,303,230,1,1,1.1,100.43,9,5,0,11,80.05,53.54,9,0.3,3,28000,1.2,12,4,2025,304.0,295.0,298.0,316.0,267.0,299.0,4.582575694955962,307.3333333333333,13.26147302024482,0.756578947368421,-0.0032894736842105,6,305.98953,26.509999999999998,336.58848300000005,6.6274999999999995,3.0,2.4,305.98953
2025-12-01,10015,PUN01,213,139,1,1,1.1,105.57,9,5,0,11,80.05,53.54,9,0.3,3,23000,1.02,12,4,2025,231.0,212.0,229.0,231.0,227.0,224.0,10.440306508910544,223.83333333333337,11.754431788336966,0.6495327102803738,-0.0779220779220779,7,215.52528,26.509999999999998,237.07780800000003,6.6274999999999995,3.0,2.04,215.52528
2025-12-01,10016,AMD01,112,166,0,1,1.07,100.18,6,5,2,0,119.78,63.61,6,0.56,3,19000,0.98,12,4,2025,104.0,88.0,76.0,141.0,104.0,89.33333333333333,14.047538337137023,102.83333333333331,25.623556869932493,1.4690265486725664,0.0769230769230768,0,110.24229,56.17,121.266519,14.0425,5.6000000000000005,1.96,110.24229
2025-12-01,10016,BLR01,99,104,0,1,0.91,95.07,6,5,2,0,119.78,63.61,6,0.56,2,25000,1.0,12,4,2025,79.0,59.0,47.0,98.0,87.0,61.666666666666664,16.165807537309522,74.16666666666667,21.45149567435023,1.04,0.2531645569620253,1,99.756676,56.17,109.73234360000001,14.0425,5.6000000000000005,2.0,99.756676
2025-12-01,10016,CHN01,220,216,1,1,0.91,101.5,6,5,2,0,119.78,63.61,6,0.56,2,21000,1.08,12,4,2025,186.0,168.0,157.0,243.0,223.0,170.33333333333334,14.640127503998649,189.16666666666663,35.717876010012986,0.9773755656108596,0.1827956989247312,2,220.60928,56.17,242.67020800000003,14.0425,5.6000000000000005,2.16,220.60928
2025-12-01,10016,DEL01,205,221,0,1,1.11,101.47,6,5,2,0,119.78,63.61,6,0.56,1,30000,1.15,12,4,2025,168.0,159.0,155.0,236.0,201.0,160.66666666666666,6.658328118479514,174.66666666666666,33.188351370121694,1.0728155339805825,0.2202380952380953,3,204.40804,56.17,224.848844,14.0425,5.6000000000000005,2.3,204.40804
2025-12-01,10016,HYD01,205,234,0,1,1.29,110.5,6,5,2,0,119.78,63.61,6,0.56,2,22000,1.05,12,4,2025,182.0,132.0,118.0,227.0,213.0,144.0,33.645207682521445,169.0,39.89987468652007,1.135922330097087,0.1263736263736263,4,206.73361,56.17,227.40697100000003,14.0425,5.6000000000000005,2.1,206.73361
2025-12-01,10016,KOL01,202,272,0,1,0.96,98.52,6,5,2,0,119.78,63.61,6,0.56,0,20000,1.12,12,4,2025,178.0,169.0,138.0,223.0,224.0,161.66666666666666,20.98412098071595,177.66666666666666,29.763512337536163,1.3399014778325122,0.1348314606741574,5,201.20084,56.17,221.32092400000002,14.0425,5.6000000000000005,2.24,201.20084
2025-12-01,10016,MUM01,193,226,0,1,1.19,96.74,6,5,2,0,119.78,63.61,6,0.56,3,28000,1.2,12,4,2025,192.0,145.0,122.0,219.0,192.0,153.0,35.67912554982235,167.83333333333334,36.79900360969938,1.1649484536082475,0.0052083333333332,6,190.71242,56.17,209.78366200000002,14.0425,5.6000000000000005,2.4,190.71242
2025-12-01,10016,PUN01,186,229,0,1,0.91,100.37,6,5,2,0,119.78,63.61,6,0.56,3,23000,1.02,12,4,2025,144.0,148.0,132.0,229.0,195.0,141.33333333333334,8.326663997864559,166.16666666666666,36.89128171623552,1.2245989304812834,0.2916666666666667,7,187.31178,56.17,206.04295800000003,14.0425,5.6000000000000005,2.04,187.31178
2025-12-01,10017,AMD01,149,284,0,1,0.99,100.79,13,0,2,9,127.69,79.13,13,0.15,3,19000,0.98,12,4,2025,159.0,139.0,154.0,177.0,165.0,150.66666666666666,10.408329997330656,164.83333333333334,20.730814423622277,1.893333333333333,-0.0628930817610062,0,148.85071,48.56,163.735781,12.14,1.5,1.96,148.85071
2025-12-01,10017,BLR01,152,242,0,1,0.95,104.41,13,0,2,9,127.69,79.13,13,0.15,2,25000,1.0,12,4,2025,157.0,156.0,168.0,185.0,165.0,160.33333333333334,6.658328118479431,166.83333333333334,13.90563434966822,1.5816993464052287,-0.0318471337579617,1,151.78383,48.56,166.96221300000002,12.14,1.5,2.0,151.78383
2025-12-01,10017,CHN01,64,50,1,1,1.27,108.85,13,0,2,9,127.69,79.13,13,0.15,2,21000,1.08,12,4,2025,91.0,78.0,87.0,84.0,70.0,85.33333333333333,6.658328118479389,84.83333333333333,5.115336417741058,0.7692307692307693,-0.2967032967032966,2,62.74253,48.56,69.016783,12.14,1.5,2.16,62.74253
2025-12-01,10017,DEL01,147,268,0,1,1.17,102.08,13,0,2,9,127.69,79.13,13,0.15,1,30000,1.15,12,4,2025,156.0,153.0,154.0,194.0,156.0,154.33333333333334,1.5275252316518986,165.16666666666666,18.82994069737527,1.8108108108108107,-0.0576923076923077,3,148.15079,48.56,162.96586900000003,12.14,1.5,2.3,148.15079
2025-12-01,10017,HYD01,50,121,0,1,1.24,104.48,13,0,2,9,127.69,79.13,13,0.15,2,22000,1.05,12,4,2025,55.0,57.0,86.0,63.0,46.0,66.0,17.349351572897476,60.833333333333336,15.715173135115831,2.372549019607843,-0.0909090909090909,4,47.877155,48.56,52.664870500000006,12.14,1.5,2.1,47.877155
2025-12-01,10017,KOL01,116,198,0,1,1.29,112.37,13,0,2,9,127.69,79.13,13,0.15,0,20000,1.12,12,4,2025,127.0,121.0,138.0,175.0,144.0,128.66666666666666,8.621678104251743,144.0,20.356817039999193,1.6923076923076923,-0.0866141732283464,5,119.27483,48.56,131.202313,12.14,1.5,2.24,119.27483
2025-12-01,10017,MUM01,110,203,0,1,1.15,108.32,13,0,2,9,127.69,79.13,13,0.15,3,28000,1.2,12,4,2025,106.0,123.0,124.0,145.0,132.0,117.66666666666669,10.115993936995643,127.16666666666669,13.496913227351923,1.8288288288288288,0.0377358490566037,6,111.66031,48.56,122.826341,12.14,1.5,2.4,111.66031
2025-12-01,10017,PUN01,119,167,0,1,1.16,100.67,13,0,2,9,127.69,79.13,13,0.15,3,23000,1.02,12,4,2025,115.0,115.0,138.0,149.0,133.0,122.66666666666669,13.279056191361384,133.66666666666666,18.92793350227819,1.3916666666666666,0.0347826086956521,7,120.5855,48.56,132.64405,12.14,1.5,2.04,120.5855
2025-12-01,10018,AMD01,319,351,0,1,1.17,111.05,6,2,0,13,147.52,99.1,6,0.27,3,19000,0.98,12,4,2025,329.0,316.0,307.0,348.0,313.0,317.3333333333333,11.060440015358092,328.5,17.421251390184736,1.096875,-0.0303951367781154,0,310.84915,48.420000000000016,341.93406500000003,12.105000000000004,2.7,1.96,310.84915
2025-12-01,10018,BLR01,321,251,1,1,0.97,107.53,6,2,0,13,147.52,99.1,6,0.27,2,25000,1.0,12,4,2025,316.0,297.0,312.0,352.0,302.0,308.3333333333333,10.016652800877884,319.1666666666667,22.049187437786895,0.7795031055900621,0.0158227848101266,1,325.82156,48.420000000000016,358.40371600000003,12.105000000000004,2.7,2.0,325.82156
2025-12-01,10018,CHN01,119,154,0,1,0.93,107.45,6,2,0,13,147.52,99.1,6,0.27,2,21000,1.08,12,4,2025,128.0,151.0,127.0,153.0,93.0,135.33333333333334,13.576941236277555,134.33333333333334,14.250146198080463,1.2833333333333334,-0.0703125,2,117.95094,48.420000000000016,129.746034,12.105000000000004,2.7,2.16,117.95094
2025-12-01,10018,DEL01,247,228,1,1,1.3,107.1,6,2,0,13,147.52,99.1,6,0.27,1,30000,1.15,12,4,2025,232.0,249.0,250.0,274.0,227.0,243.66666666666663,10.11599393699561,263.0,26.046112953759607,0.9193548387096774,0.0646551724137931,3,250.58647,48.420000000000016,275.645117,12.105000000000004,2.7,2.3,250.58647
2025-12-01,10018,HYD01,336,280,1,1,0.98,111.35,6,2,0,13,147.52,99.1,6,0.27,2,22000,1.05,12,4,2025,349.0,340.0,330.0,370.0,305.0,339.6666666666667,9.504384952922203,349.8333333333333,20.507722122816386,0.8308605341246291,-0.0372492836676218,4,324.21414,48.420000000000016,356.635554,12.105000000000004,2.7,2.1,324.21414
2025-12-01,10018,KOL01,144,139,1,1,0.94,113.59,6,2,0,13,147.52,99.1,6,0.27,0,20000,1.12,12,4,2025,124.0,131.0,131.0,157.0,103.0,128.66666666666666,4.041451884327346,138.66666666666666,14.15156057354339,0.9586206896551724,0.1612903225806452,5,142.93515,48.420000000000016,157.228665,12.105000000000004,2.7,2.24,142.93515
2025-12-01,10018,MUM01,150,126,1,1,1.04,106.81,6,2,0,13,147.52,99.1,6,0.27,3,28000,1.2,12,4,2025,130.0,144.0,126.0,142.0,122.0,133.33333333333334,9.451631252505209,137.16666666666666,11.250185183661069,0.8344370860927153,0.1538461538461537,6,150.4591,48.420000000000016,165.50501000000003,12.105000000000004,2.7,2.4,150.4591
2025-12-01,10018,PUN01,223,131,1,1,1.22,105.56,6,2,0,13,147.52,99.1,6,0.27,3,23000,1.02,12,4,2025,250.0,220.0,221.0,274.0,212.0,230.33333333333337,17.039170558842677,243.83333333333337,27.0511860491674,0.5848214285714286,-0.1079999999999999,7,227.36348,48.420000000000016,250.09982800000003,12.105000000000004,2.7,2.04,227.36348
2025-12-01,10019,AMD01,106,121,0,1,1.09,95.38,7,5,1,2,166.41,115.78,7,0.84,3,19000,0.98,12,4,2025,152.0,79.0,140.0,149.0,176.0,123.66666666666669,39.14502948438456,138.16666666666666,31.070350282329738,1.1308411214953271,-0.3026315789473685,0,111.42742,50.629999999999995,122.57016200000001,12.657499999999999,8.4,1.96,111.42742
2025-12-01,10019,BLR01,73,129,0,1,0.92,95.35,7,5,1,2,166.41,115.78,7,0.84,2,25000,1.0,12,4,2025,7.0,109.0,98.0,160.0,76.0,71.33333333333333,55.98511706992614,102.5,51.4771794099094,1.7432432432432432,9.428571428571429,1,73.49505,50.629999999999995,80.84455500000001,12.657499999999999,8.4,2.0,73.49505
2025-12-01,10019,CHN01,248,302,0,1,1.09,101.42,7,5,1,2,166.41,115.78,7,0.84,2,21000,1.08,12,4,2025,270.0,144.0,251.0,285.0,189.0,221.66666666666663,67.9288843816335,241.66666666666663,53.15511891310823,1.21285140562249,-0.0814814814814814,2,237.00447,50.629999999999995,260.704917,12.657499999999999,8.4,2.16,237.00447
2025-12-01,10019,DEL01,141,177,0,1,0.98,100.15,7,5,1,2,166.41,115.78,7,0.84,1,30000,1.15,12,4,2025,164.0,38.0,121.0,72.0,105.0,107.66666666666669,64.04946005497108,107.16666666666669,46.166726835099176,1.2464788732394363,-0.1402439024390244,3,132.5269,50.629999999999995,145.77959,12.657499999999999,8.4,2.3,132.5269
2025-12-01,10019,HYD01,121,45,1,1,1.04,111.88,7,5,1,2,166.41,115.78,7,0.84,2,22000,1.05,12,4,2025,90.0,124.0,29.0,221.0,146.0,81.0,48.135226186234874,107.83333333333331,66.14353079981946,0.3688524590163934,0.3444444444444445,4,126.55087,50.629999999999995,139.205957,12.657499999999999,8.4,2.1,126.55087
